productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,thcType,cannabinoids,variantCount,tags,url
8363035295936,Cheef Botanicals,cheefbotanicals.com,Northern Lights Seeds Autoflower,,32.45,,Tincture,CBD Only,"Delta-8 THC, CBD",3,"All Cannabis Seeds, Anxiety, Cheap, High Producing, Indica, Outdoor CBM-CBM-AUToflower, Stress",https://cheefbotanicals.com/products/northern-lights-seeds-autoflower
8363035230400,Cheef Botanicals,cheefbotanicals.com,Jack Herer Seeds Feminized,,32.45,,Tincture,CBD Only,"Delta-8 THC, CBD",3,"All Cannabis Seeds, Anxiety, Cannabis Strains for Indoor Growing, CBM-FEMinized, Day, High Cannabis, Hybrid, Stress",https://cheefbotanicals.com/products/jack-herer-seeds-feminized
8363035066560,Cheef Botanicals,cheefbotanicals.com,Pineapple Express Seeds Feminized,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Seeds, Best Cannabis Strains, Cannabis Strains for Indoor Growing, CBM-FEMinized, Day, Enegertic, Happy, Hybrid",https://cheefbotanicals.com/products/pineapple-express-seeds-feminized
8363035001024,Cheef Botanicals,cheefbotanicals.com,Purple Haze Seeds Feminized,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Seeds, Awake, CBM-FEMinized, Cheap, Daytime, Happy, Haze Strains, High Cannabis, Productivity, Sativa",https://cheefbotanicals.com/products/purple-haze-seeds-feminized
8363034968256,Cheef Botanicals,cheefbotanicals.com,Purple Kush Seeds Autoflower,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Strains, Anxiety, CBM-CBM-AUToflower, Cheap, High Cannabis, Indica, Insomnia, Kush Strains, Outdoor CBM-CBM-AUToflower, Sleep",https://cheefbotanicals.com/products/purple-kush-seeds-autoflower
8363034935488,Cheef Botanicals,cheefbotanicals.com,Purple Urkle Seeds Feminized,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Seeds, Cannabis Strains for Indoor Growing, CBM-FEMinized, Cheap, High Producing, Indica, Nightime, Relaxation, Sleep",https://cheefbotanicals.com/products/purple-urkle-seeds-feminized
8363034902720,Cheef Botanicals,cheefbotanicals.com,Strawberry Cough Seeds Feminized,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Seeds, Cannabis Strains for Indoor Growing, CBM-FEMinized, Cheap, Evening, Fruity Cannabis Strains, Hybrid, Relaxation",https://cheefbotanicals.com/products/strawberry-cough-seeds-feminized
8363034869952,Cheef Botanicals,cheefbotanicals.com,Wedding Cake Seeds Autoflower,,32.45,,Tincture,CBD Only,CBD,3,"All Cannabis Seeds, CBM-CBM-AUToflower, Cheap, Evening, Fruity Cannabis Strains, High Cannabis, Hybrid, Outdoor CBM-CBM-AUToflower, Relaxation",https://cheefbotanicals.com/products/wedding-cake-seeds-autoflower
8363653693632,Cheef Botanicals,cheefbotanicals.com,CBD Calming Chews for Dogs,Soft Chews,34.95,,Gummy,CBD Only,"CBD, Broad Spectrum",9,"dog-calming, dog-soft-chews",https://cheefbotanicals.com/products/cbd-calming-chews-for-dogs
8363022057664,Cheef Botanicals,cheefbotanicals.com,Melatonin for Dogs Soft Chews (1mg Per Chew),Soft Chews,24.95,24.95,Gummy,Other,,4,"dog-calming, dog-soft-chews, featured",https://cheefbotanicals.com/products/melatonin-for-dogs
8362999644352,Cheef Botanicals,cheefbotanicals.com,CBD Oil for Dogs,Oils,29.95,,Tincture,CBD Only,"CBD, Broad Spectrum",45,"dog-oils, featured, oil",https://cheefbotanicals.com/products/cbd-oil-for-dogs
8362989519040,Cheef Botanicals,cheefbotanicals.com,Chicken Flavored CBD Oil For Dogs,Oils,29.95,,Tincture,Full Spectrum,"CBD, Full Spectrum, Broad Spectrum",15,"dog-oils, oil",https://cheefbotanicals.com/products/chicken-cbd-oil-for-dogs
8362989453504,Cheef Botanicals,cheefbotanicals.com,Chicken Flavored CBD Oil for Cats,Oils,29.95,,Tincture,CBD Only,"CBD, Broad Spectrum",15,cat-oil,https://cheefbotanicals.com/products/chicken-cbd-oil-for-cats
8362989420736,Cheef Botanicals,cheefbotanicals.com,Salmon Flavored CBD Oil For Cats,Oils,29.95,,Tincture,CBD Only,"CBD, Broad Spectrum",15,cat-oil,https://cheefbotanicals.com/products/salmon-flavored-cbd-oil-for-cats
8362989387968,Cheef Botanicals,cheefbotanicals.com,Salmon Flavored CBD Oil For Dogs,Oils,29.95,,Tincture,CBD Only,"CBD, Broad Spectrum",15,"dog-oils, oil",https://cheefbotanicals.com/products/salmon-flavored-cbd-oil-for-dogs
8362989355200,Cheef Botanicals,cheefbotanicals.com,CBD Calming Chews for Cats,Soft Chews,26.95,,Gummy,CBD Only,"CBD, Broad Spectrum",3,"calming-cat, cat-treats",https://cheefbotanicals.com/products/cbd-calming-chews-for-cats
8362989158592,Cheef Botanicals,cheefbotanicals.com,CBD Mobility Chews for Dogs,Soft Chews,34.95,,Gummy,CBD Only,"CBD, Broad Spectrum",9,"cbd-for-dogs, dog-soft-chews, mobility",https://cheefbotanicals.com/products/cbd-mobility-chews-for-dogs
8362989125824,Cheef Botanicals,cheefbotanicals.com,CBD Oil for Cats,Oils,29.95,,Tincture,CBD Only,"CBD, Broad Spectrum",45,cat-oil,https://cheefbotanicals.com/products/broad-spectrum-cbd-oil-for-cats
8362989060288,Cheef Botanicals,cheefbotanicals.com,CBD Cat Treats,Hard Chews,26.95,,Gummy,CBD Only,"CBD, CBN, Broad Spectrum",6,"cat-calming, cat-treats, featured",https://cheefbotanicals.com/products/cbd-cat-treats
8362989027520,Cheef Botanicals,cheefbotanicals.com,CBD Capsules for Dogs and Cats,Capsules,17.47,24.95,Tincture,Full Spectrum,"CBD, Full Spectrum",15,cat-and-dog,https://cheefbotanicals.com/products/cbd-capsules
8362988994752,Cheef Botanicals,cheefbotanicals.com,CBD Calming Treats for Dogs,Hard Chews,34.95,,Gummy,CBD Only,"CBD, Broad Spectrum",9,"cbd-for-dogs, dog-calming, dog-treats, featured",https://cheefbotanicals.com/products/cbd-for-dogs-calming-treats
8362988961984,Cheef Botanicals,cheefbotanicals.com,CBD Dog Treats + Joint and Mobility Care,Hard Chews,34.95,,Gummy,CBD Only,CBD,9,"dog-treats, featured, mobility",https://cheefbotanicals.com/products/cbd-for-dogs-mobility-treats
8362988896448,Cheef Botanicals,cheefbotanicals.com,CBD Wellness Dog Treats,Hard Chews,42.95,39.95,Gummy,Full Spectrum,"CBD, Full Spectrum, Broad Spectrum",3,dog-treats,https://cheefbotanicals.com/products/cbd-wellness-treats
8312559141056,Cheef Botanicals,cheefbotanicals.com,Extreme Cream THCa Flower,Flower,54.95,,Tincture,THC-A,THC-A,6,Flower,https://cheefbotanicals.com/products/extreme-cream-thca-flower
8312558190784,Cheef Botanicals,cheefbotanicals.com,White Truffle THCa Flower,,54.95,,Vape,THC-A,"CBD, CBN, THC-A",6,Flower,https://cheefbotanicals.com/products/white-truffle-thca-flower
8232654536896,Cheef Botanicals,cheefbotanicals.com,CBD Vape Cartridges Mimosa,Vapes,49.95,,Tincture,CBD Only,"CBD, Broad Spectrum",3,"CBD Products, CBD Vapes, OOS-CBDVape",https://cheefbotanicals.com/products/cbd-vape-cartridges-mimosa
8298356670656,Cheef Botanicals,cheefbotanicals.com,Hawaiian OG THCa Flower,Flower,54.95,,Vape,Delta-9,"Delta-9 THC, THC-A",3,"Flower, THCa",https://cheefbotanicals.com/products/hawaiian-og-thca-flower
8298355916992,Cheef Botanicals,cheefbotanicals.com,OG Kush THCa Flower,Flower,54.95,,Vape,Delta-9,"Delta-9 THC, CBN, THC-A",3,"Flower, THCa",https://cheefbotanicals.com/products/og-kush-thca-flower
8298354245824,Cheef Botanicals,cheefbotanicals.com,Runtz x OG Kush THCa Flower,Flower,54.95,,Vape,Delta-9,"Delta-9 THC, THC-A",3,"Flower, THCa",https://cheefbotanicals.com/products/runtz-og-kush-thca-flower
8298351624384,Cheef Botanicals,cheefbotanicals.com,Galactic Warheads THCa Flower,Flower,54.95,,Tincture,Delta-9,"Delta-9 THC, THC-A",3,"Flower, THCa",https://cheefbotanicals.com/products/galactic-warheads-thca-flower
8298341859520,Cheef Botanicals,cheefbotanicals.com,Blue Nerds THCa Flower,Flower,54.95,,Vape,Delta-9,"Delta-9 THC, CBN, THC-A",3,"Flower, THCa",https://cheefbotanicals.com/products/blue-nerds-thca-flower
8294703530176,Cheef Botanicals,cheefbotanicals.com,Mixed Citrus Kanna Gummies,Kanna,39.99,,Gummy,Other,,3,,https://cheefbotanicals.com/products/kanna-gummies-mixed-citrus
8294701301952,Cheef Botanicals,cheefbotanicals.com,Mylk Chocolate Kanna Gems,Kanna,39.99,,Gummy,Other,,3,,https://cheefbotanicals.com/products/kanna-chocolate-gems
8294698549440,Cheef Botanicals,cheefbotanicals.com,Mixed Berry Kanna Gummies,Kanna,39.99,,Gummy,Other,,3,,https://cheefbotanicals.com/products/mixed-berry-kanna-gummies
8292829692096,Cheef Botanicals,cheefbotanicals.com,Jack Herer THCa Flower,Flower,54.95,,Vape,THC-A,THC-A,9,"Flower, THCa",https://cheefbotanicals.com/products/jack-herer-thca-flower
8292829364416,Cheef Botanicals,cheefbotanicals.com,Blue Dream THCa Flower,Flower,54.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, CBG, THC-A",9,"Flower, THCa",https://cheefbotanicals.com/products/blue-dream-thca-flower
8292783358144,Cheef Botanicals,cheefbotanicals.com,Lemon Cherry Gelato THCa Flower,Flower,54.95,,Tincture,Delta-9,"Delta-9 THC, CBN, THC-A",9,"Flower, THCa",https://cheefbotanicals.com/products/lemon-cherry-gelato-thca-flower
8232650113216,Cheef Botanicals,cheefbotanicals.com,Grape Frosty THCa Flower,Flower,54.95,,Vape,Delta-9,"Delta-9 THC, CBN, THC-A",9,"Flower, THCa",https://cheefbotanicals.com/products/grape-frosty-thca-flower
8232653914304,Cheef Botanicals,cheefbotanicals.com,CBG Oil for Dogs and Cats,Oils,24.95,,Tincture,CBD Only,"CBD, CBG, Broad Spectrum",15,"cat-and-dog, cat-oil, oil",https://cheefbotanicals.com/products/cbg-oil
8232652210368,Cheef Botanicals,cheefbotanicals.com,CBD Lip Balm,,7.95,,Tincture,Full Spectrum,"CBD, Full Spectrum",1,"cannabis-topicals, CBD, CBD Lip Balm, CBD Products, CBD Topicals, OOS-CBDTopicals, Topicals",https://cheefbotanicals.com/products/chapstick-organic-lip-balm
8232652406976,Cheef Botanicals,cheefbotanicals.com,CBD Body Lotion,CBD Cream,17.95,,Tincture,Full Spectrum,"CBD, Full Spectrum",4,"cannabis-topicals, CBD Body Lotion, CBD Products, CBD Topicals, OOS-CBDTopicals",https://cheefbotanicals.com/products/cbd-body-lotion
8232653979840,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - Skywalker OG (SMALL BUDS),Flower,64.95,,Flower,Delta-9,"Delta-9 THC, CBD",4,"CBD, CBD Products, disco, OOS-CBDFlower, Sale, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-skywalker-og-small-buds
8232653848768,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower – Special Sauce (SMALL BUDS),Flower,64.95,,Tincture,Delta-9,"Delta-9 THC, CBD, THC-A",4,"CBD Products, CBD Special Sauce, CBD Special Sauce Small Buds, OOS-CBDFlower, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-special-sauce-small-buds
8232654733504,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - Northern Lights (SMALL BUDS),Flower,64.95,,Flower,CBD Only,CBD,4,"CBD Northern Lights, CBD Northern Lights Small Buds, CBD Products, OOS-CBDFlower, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-northern-lights-small-buds
8232654799040,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - Sour Diesel (SMALL BUDS),Flower,64.95,,Tincture,Delta-9,"Delta-9 THC, CBD",4,"CBD, CBD Products, disco, OOS-CBDFlower, Sale, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-sour-diesel-small-buds
8232654766272,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - OG Kush (SMALL BUDS),Flower,64.95,,Flower,Delta-9,"Delta-9 THC, CBD, CBG, THC-V",4,"CBD, CBD Flower, CBD Products, disco, OOS-CBDFlower, Sale, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-og-kush-small-buds
8232655683776,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - Cherry Wine (SMALL BUDS),Flower,89.95,,Flower,Delta-9,"Delta-9 THC, CBD",4,"CBD Cherry Wine, CBD Cherry Wine Small Buds, CBD Products, OOS-CBDFlower, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-cherry-wine-small-buds
8232655618240,Cheef Botanicals,cheefbotanicals.com,Hemp Flower - Super Silver Haze (SMALL BUDS),Flower,64.95,,Flower,Delta-9,"Delta-9 THC, CBD",4,"CBD Products, CBD Super Silver Haze, OOS-CBDFlower, Small Buds",https://cheefbotanicals.com/products/hemp-flower-super-silver-haze-small-buds
8232657027264,Cheef Botanicals,cheefbotanicals.com,Blunts,Flower,29.95,,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC, CBN, THC-A",3,"OOS-THCAFlower, Pre-Rolls, THCa",https://cheefbotanicals.com/products/thca-blunt
8232656961728,Cheef Botanicals,cheefbotanicals.com,CBD Hemp Flower - Zkittles (SMALL BUDS),Flower,64.95,,Edible,Delta-9,"Delta-9 THC, CBD",4,"CBD Products, CBD Zkittles, CBD Zkittles Small Buds, OOS-CBDFlower, Small Buds",https://cheefbotanicals.com/products/cbd-hemp-flower-zkittles-small-buds
8232656797888,Cheef Botanicals,cheefbotanicals.com,Mac 1 THCa Flower,Flower,54.95,,Vape,THC-A,THC-A,9,"disco, Flower, OOS-THCAFlower, THCa",https://cheefbotanicals.com/products/mac-1-thca-flower
8232655159488,Cheef Botanicals,cheefbotanicals.com,Amanita muscaria + Delta-9 THC + THCp Gummy Cubes,Gummies,54.95,,Gummy,Delta-9,"Delta-9 THC, CBN, THC-P",3,"Amanita Mushrooms, Delta-9, Gummies, Gummy Cubes, THCp",https://cheefbotanicals.com/products/thcp-delta-9-thc-hhc-gummies-copy
8232656765120,Cheef Botanicals,cheefbotanicals.com,Han Solo THCa Flower,Flower,54.95,,Vape,THC-A,THC-A,9,"discontinued, Flower, THCa",https://cheefbotanicals.com/products/han-solo-thca-flower
8232651620544,Cheef Botanicals,cheefbotanicals.com,Bundle & Save: Ultimate Festival Bundle,,150.00,329.75,Gummy,Delta-9,"Delta-9 THC, CBD, THC-A",1,"blue lotus, Bundles, CBD, CBD Edibles Bundle, CBD Products, Delta-9, No-sub-option, THCa, thca preroll, tincture",https://cheefbotanicals.com/products/festival-bundle
8232651522240,Cheef Botanicals,cheefbotanicals.com,Blue Lotus Tincture - Sleep Elixir,Oil Tinctures,74.95,,Gummy,Delta-9,"Delta-9 THC, CBN, CBG",3,"blue lotus, tincture",https://cheefbotanicals.com/products/blue-lotus-tincture
8232651653312,Cheef Botanicals,cheefbotanicals.com,Liquid Diamond Disposable THC Vapes - 2g,Vapes,69.95,,Tincture,Delta-8,"Delta-8 THC, THC-A, Full Spectrum",12,"Disposable Vapes, THCa",https://cheefbotanicals.com/products/liquid-diamond-disposable-vape-thc-2g
8232651292864,Cheef Botanicals,cheefbotanicals.com,Libido Pills,Capsules,54.95,,Tincture,CBD Only,"CBD, Broad Spectrum",3,"Capsules, intimacy",https://cheefbotanicals.com/products/intimacy-libido-pills
8232651391168,Cheef Botanicals,cheefbotanicals.com,THC Lube,Lube,59.95,,Tincture,Delta-9,Delta-9 THC,3,"cannabis-topicals, Delta-9, intimacy, Topicals",https://cheefbotanicals.com/products/intimacy-thc-lube
8232651587776,Cheef Botanicals,cheefbotanicals.com,CBD Lube,Lube,29.95,,Tincture,Delta-9,"Delta-9 THC, CBD, Full Spectrum, Broad Spectrum",3,"cannabis-topicals, CBD, CBD Products, CBD Topicals, intimacy, Topicals",https://cheefbotanicals.com/products/intimacy-cbd-lube
8232656994496,Cheef Botanicals,cheefbotanicals.com,THC Libido Gummies - Passion Peach,Gummies,69.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, CBG",3,"Gummies, intimacy",https://cheefbotanicals.com/products/intimacy-libido-gummies
8232651489472,Cheef Botanicals,cheefbotanicals.com,THCa Live Rosin For Sale,Concentrates,70.00,,Tincture,Delta-9,"Delta-9 THC, CBD, CBG, THC-A, Full Spectrum",3,"best-seller-template, best-seller-thca-rosin, Concentrates, THCa",https://cheefbotanicals.com/products/thca-concentrates-live-rosin
8232651456704,Cheef Botanicals,cheefbotanicals.com,THCa Diamonds For Sale (Live Resin),Concentrates,40.00,,Vape,Delta-9,"Delta-9 THC, CBN, THC-A",3,"Concentrates, THCa",https://cheefbotanicals.com/products/thca-concentrates-diamonds-live-resin
8232651325632,Cheef Botanicals,cheefbotanicals.com,Watermelon OG - THCa Gummies,Gummies,79.95,,Gummy,Delta-9,"Delta-9 THC, CBN, THC-P, THC-A",3,"Gummies, Gummy Cubes, THCa",https://cheefbotanicals.com/products/thca-gummies-watermelon-og
8232651358400,Cheef Botanicals,cheefbotanicals.com,Blue Lotus Gummies For Sleep,Gummies,89.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, CBG",3,"Gummies, gummies for sleep",https://cheefbotanicals.com/products/blue-lotus-gummies
8232655978688,Cheef Botanicals,cheefbotanicals.com,CBD + Ashwagandha Gummies,Gummies,44.96,,Gummy,Full Spectrum,"CBD, Full Spectrum, Broad Spectrum",3,,https://cheefbotanicals.com/products/cbd-ashwagandha-gummies
8232651161792,Cheef Botanicals,cheefbotanicals.com,100mg Delta-9 Gummy - Extra Strength,Gummies,19.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, Full Spectrum, Broad Spectrum",2,"Delta-9, Gummies",https://cheefbotanicals.com/products/delta-9-thc-brick-gummies
8232649490624,Cheef Botanicals,cheefbotanicals.com,CBD Vegan Soft Gels,Capsules,23.95,,Tincture,CBD Only,CBD,12,"best-seller-cbd-softgels, best-seller-template, CBD, CBD Capsules, CBD Capsules Soft Gel, CBD Edibles, CBD Products, Soft Gels, softgels-template",https://cheefbotanicals.com/products/cbd-capsules-vegan-soft-gels
8227938959552,Cheef Botanicals,cheefbotanicals.com,CBD Isolate,Concentrates,29.95,,Gummy,Full Spectrum,"CBD, Full Spectrum, Broad Spectrum",3,"CBD Concentrate, CBD Isolate, CBD Products",https://cheefbotanicals.com/products/cbd-concentrate-isolate
8232653258944,Cheef Botanicals,cheefbotanicals.com,CBD Wax,Concentrates,29.95,,Gummy,Full Spectrum,"CBD, CBN, CBG, Full Spectrum, Broad Spectrum",4,"CBD Concentrate, CBD Products, cbd wax, OOS-CBDConcentrate",https://cheefbotanicals.com/products/cbd-concentrates-wax-dab
8232653324480,Cheef Botanicals,cheefbotanicals.com,CBD/CBG Wax 1:1 + Terpenes,Concentrates,39.95,,Gummy,CBD Only,"CBD, CBG",4,"CBD Products, cbd wax, CBG, cbg wax, Concentrates",https://cheefbotanicals.com/products/cbg-wax-plus-terpenes
8232656568512,Cheef Botanicals,cheefbotanicals.com,CBD Distillate,Concentrates,29.95,,Tincture,Full Spectrum,"CBD, CBG, Full Spectrum, Broad Spectrum",4,"CBD Concentrate, CBD Distillate, CBD Products, disco, OOS-CBDConcentrate",https://cheefbotanicals.com/products/cbd-distillate
8232650342592,Cheef Botanicals,cheefbotanicals.com,Lemon Cherry Gelato THCa Vape Cart,Vapes,49.95,,Tincture,Delta-8,"Delta-8 THC, CBN, THC-A",3,"THCa, vape, Vape Cartridges",https://cheefbotanicals.com/products/thca-vape-cartridges-lemon-cherry-gelato
8232650244288,Cheef Botanicals,cheefbotanicals.com,Durban Poison THCa Cart,Vapes,49.95,,Vape,Delta-8,"Delta-8 THC, THC-A",3,"THCa, vape, Vape Cartridges",https://cheefbotanicals.com/products/thca-vape-cartridges-durban-poison
8232650047680,Cheef Botanicals,cheefbotanicals.com,CBD + CBN Gummies for Sleep,Gummies,59.95,,Gummy,CBD Only,"CBD, CBN",3,"best-seller-cbd-cbn, best-seller-template, CBD Concentrate, CBD Distillate, CBD Products, CBN, Gummies",https://cheefbotanicals.com/products/cbd-cbn-gummies-for-sleep
8232650440896,Cheef Botanicals,cheefbotanicals.com,3000mg CBD Gummy Cubes,Gummies,124.95,,Gummy,CBD Only,CBD,3,"best-seller-cbd-3000mg, best-seller-template, CBD, CBD Edibles, CBD Gummies Cubes, CBD Products, Gummies, Gummy Cubes",https://cheefbotanicals.com/products/cbd-gummies-3000mg
8232656437440,Cheef Botanicals,cheefbotanicals.com,Delta 9 THC + Caffeine Gummies,Gummies,89.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, HHC, Full Spectrum, Broad Spectrum",3,"Caffeine, Delta-9, Gummies, Gummy Cubes, HHC",https://cheefbotanicals.com/products/delta-9-thc-caffeine-gummies
8232655782080,Cheef Botanicals,cheefbotanicals.com,Amanita muscaria + Delta-9 THC + HHC Gummy Cubes,Gummies,35.72,54.95,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, HHC, Full Spectrum",3,"Amanita Mushrooms, Delta-9, Gummies, Gummy Cubes, HHC",https://cheefbotanicals.com/products/amanita-muscaria-mushroom-hhc-delta-9-gummies
8232651129024,Cheef Botanicals,cheefbotanicals.com,THCp + Delta-9 THC + HHC Gummies,Gummies,99.95,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN, THC-P, HHC, Full Spectrum",3,"Delta-9, Gummies, Gummy Cubes, HHC, THCp",https://cheefbotanicals.com/products/delta-9-gummies-hhc-thcp
8232656044224,Cheef Botanicals,cheefbotanicals.com,Amanita Muscaria + D9 Gummies,,54.95,,Gummy,Delta-9,"Delta-9 THC, CBN",3,"Amanita Mushrooms, Delta-9, disco, Gummies, Gummy Cubes, Mushrooms",https://cheefbotanicals.com/products/amanita-muscaria-d9-gummies-cube
8232649949376,Cheef Botanicals,cheefbotanicals.com,THCv Gummy Cubes,Gummies,69.95,,Gummy,Delta-9,"Delta-9 THC, CBD, THC-V",6,"CBD Concentrate, CBD Distillate, CBD Products, Gummies, Gummy Cubes, Sale, THCv",https://cheefbotanicals.com/products/thcv-gummies-cubes
